x,y,z
1123214.86511,1778366.83283,5.71020030975
1123224.86511,1778366.83283,5.44994592667
1123234.86511,1778366.83283,5.08505487442
1123244.86511,1778366.83283,4.69727563858
1123254.86511,1778366.83283,4.2687048912
1123264.86511,1778366.83283,3.58613181114
1123274.86511,1778366.83283,2.59061074257
1123284.86511,1778366.83283,1.43379831314
1123284.86511,1778376.83283,0.485194891691
1122934.86511,1778356.83283,1.27233433723
1122944.86511,1778356.83283,2.0902569294
1122954.86511,1778356.83283,2.56361436844
1122964.86511,1778356.83283,2.89852571487
1122974.86511,1778356.83283,3.13431835175
1122984.86511,1778356.83283,3.27406954765
1122994.86511,1778356.83283,6.30123186111
1123004.86511,1778356.83283,6.49730205536
1123014.86511,1778356.83283,6.49857711792
1123024.86511,1778356.83283,6.40036582947
1123034.86511,1778356.83283,6.26229476929
1123044.86511,1778356.83283,6.10474777222
1123054.86511,1778356.83283,5.84651517868
1123064.86511,1778356.83283,3.1628704071
1123074.86511,1778356.83283,3.34982037544
1123084.86511,1778356.83283,3.54870724678
1123094.86511,1778356.83283,3.49517989159
1123104.86511,1778356.83283,2.53851151466
1123114.86511,1778356.83283,2.09666633606
1123124.86511,1778356.83283,1.80010998249
1123134.86511,1778356.83283,1.90927553177
1123144.86511,1778356.83283,2.25138711929
1123154.86511,1778356.83283,2.71775388718
1123164.86511,1778356.83283,3.73123145103
1123174.86511,1778356.83283,4.53769540787
1123184.86511,1778356.83283,5.84088277817
1123194.86511,1778356.83283,6.37178659439
1123204.86511,1778356.83283,5.98660326004
1123214.86511,1778356.83283,5.74370479584
1123224.86511,1778356.83283,5.49579286575
1123234.86511,1778356.83283,5.15806627274
1123244.86511,1778356.83283,4.83426523209
1123254.86511,1778356.83283,4.45717191696
1123264.86511,1778356.83283,3.80277371407
1123274.86511,1778356.83283,2.86350178719
1123284.86511,1778356.83283,1.89148187637
1122934.86511,1778346.83283,1.34994733334
1122944.86511,1778346.83283,2.1441257
1122954.86511,1778346.83283,2.60725522041
1122964.86511,1778346.83283,2.93245005608
1122974.86511,1778346.83283,3.14911484718
1122984.86511,1778346.83283,3.24575233459
1122994.86511,1778346.83283,6.34247636795
1123004.86511,1778346.83283,6.45048809052
1123014.86511,1778346.83283,6.37074279785
1123024.86511,1778346.83283,6.20142698288
1123034.86511,1778346.83283,6.02634239197
1123044.86511,1778346.83283,5.86580324173
1123054.86511,1778346.83283,5.5150179863
1123064.86511,1778346.83283,2.94679808617
1123074.86511,1778346.83283,3.24052882195
1123084.86511,1778346.83283,3.52024531364
1123094.86511,1778346.83283,3.56844711304
1123104.86511,1778346.83283,2.52470707893
1123114.86511,1778346.83283,2.05495786667
1123124.86511,1778346.83283,1.5548542738
1123134.86511,1778346.83283,1.74907231331
1123144.86511,1778346.83283,2.14787364006
1123154.86511,1778346.83283,2.59565997124
1123164.86511,1778346.83283,3.53181171417
1123174.86511,1778346.83283,4.36679601669
1123184.86511,1778346.83283,5.55463600159
1123194.86511,1778346.83283,5.97268772125
1123204.86511,1778346.83283,5.87464475632
1123214.86511,1778346.83283,5.70501279831
1123224.86511,1778346.83283,5.46776151657
1123234.86511,1778346.83283,5.17073583603
1123244.86511,1778346.83283,4.94514656067
1123254.86511,1778346.83283,4.62048959732
1123264.86511,1778346.83283,3.94118642807
1123274.86511,1778346.83283,3.03456306458
1123284.86511,1778346.83283,2.18444347382
1122934.86511,1778336.83283,1.37087798119
1122944.86511,1778336.83283,2.16223788261
1122954.86511,1778336.83283,2.62282443047
1122964.86511,1778336.83283,2.9464328289
1122974.86511,1778336.83283,3.14981937408
1122984.86511,1778336.83283,3.20845675468
1122994.86511,1778336.83283,6.3487443924
1123004.86511,1778336.83283,6.37002801895
1123014.86511,1778336.83283,6.18920707703
1123024.86511,1778336.83283,5.90437936783
1123034.86511,1778336.83283,5.65793085098
1123044.86511,1778336.83283,5.52582025528
1123054.86511,1778336.83283,2.28410005569
1123064.86511,1778336.83283,2.69158053398
1123074.86511,1778336.83283,3.10544300079
1123084.86511,1778336.83283,3.49258303642
1123094.86511,1778336.83283,3.69760155678
1123104.86511,1778336.83283,2.52097630501
1123114.86511,1778336.83283,2.00709986687
1123124.86511,1778336.83283,4.62828445435
1123134.86511,1778336.83283,1.58646345139
1123144.86511,1778336.83283,2.01013684273
1123154.86511,1778336.83283,2.41656851768
1123164.86511,1778336.83283,3.08048224449
1123174.86511,1778336.83283,4.00907659531
1123184.86511,1778336.83283,4.89562368393
1123194.86511,1778336.83283,5.71365451813
1123204.86511,1778336.83283,5.72564411163
1123214.86511,1778336.83283,5.59572982788
1123224.86511,1778336.83283,5.35998487473
1123234.86511,1778336.83283,5.13606119156
1123244.86511,1778336.83283,5.13568925858
1123254.86511,1778336.83283,4.8479218483
1123264.86511,1778336.83283,3.99934101105
1123274.86511,1778336.83283,3.12178254128
1123284.86511,1778336.83283,2.3721807003
1123294.86511,1778336.83283,1.41027402878
1123294.86511,1778346.83283,0.937523961067
1122934.86511,1778326.83283,1.31063330173
1122944.86511,1778326.83283,2.14354658127
1122954.86511,1778326.83283,2.61366534233
1122964.86511,1778326.83283,2.94555521011
1122974.86511,1778326.83283,3.1467525959
1122984.86511,1778326.83283,3.17338466644
1122994.86511,1778326.83283,6.33163499832
1123004.86511,1778326.83283,6.25995445251
1123014.86511,1778326.83283,5.92710447311
1123024.86511,1778326.83283,1.70239567757
1123034.86511,1778326.83283,1.40519154072
1123044.86511,1778326.83283,0.772229969501
1123054.86511,1778326.83283,1.69026756287
1123064.86511,1778326.83283,2.39884376526
1123074.86511,1778326.83283,2.9580347538
1123084.86511,1778326.83283,3.48809242249
1123094.86511,1778326.83283,6.17914628983
1123104.86511,1778326.83283,6.3180437088
1123114.86511,1778326.83283,6.12066984177
1123124.86511,1778326.83283,5.47497224808
1123134.86511,1778326.83283,5.22064781189
1123144.86511,1778326.83283,1.85753631592
1123154.86511,1778326.83283,2.19234681129
1123164.86511,1778326.83283,2.57559466362
1123174.86511,1778326.83283,3.34965968132
1123184.86511,1778326.83283,4.06623649597
1123194.86511,1778326.83283,5.44575834274
1123204.86511,1778326.83283,5.52040529251
1123214.86511,1778326.83283,5.39090061188
1123224.86511,1778326.83283,5.15124177933
1123234.86511,1778326.83283,5.07835483551
1123244.86511,1778326.83283,5.53862094879
1123254.86511,1778326.83283,5.15607643127
1123264.86511,1778326.83283,3.95426249504
1123274.86511,1778326.83283,3.1390607357
1123284.86511,1778326.83283,2.48034191132
1123294.86511,1778326.83283,1.68779671192
1122934.86511,1778316.83283,1.15698075294
1122944.86511,1778316.83283,2.08328342438
1122954.86511,1778316.83283,2.58289337158
1122964.86511,1778316.83283,2.93754220009
1122974.86511,1778316.83283,3.14901685715
1122984.86511,1778316.83283,3.15682864189
1122994.86511,1778316.83283,6.30068492889
1123004.86511,1778316.83283,6.12642860413
1123014.86511,1778316.83283,1.70032060146
1123024.86511,1778316.83283,1.56283867359
1123034.86511,1778316.83283,1.17958271503
1123054.86511,1778316.83283,0.705107748508
1123064.86511,1778316.83283,2.04849410057
1123074.86511,1778316.83283,2.80779695511
1123084.86511,1778316.83283,5.76970338821
1123094.86511,1778316.83283,6.38158130646
1123104.86511,1778316.83283,6.48307561874
1123114.86511,1778316.83283,6.31771707535
1123124.86511,1778316.83283,5.86489582062
1123134.86511,1778316.83283,5.73298501968
1123144.86511,1778316.83283,5.75014352798
1123154.86511,1778316.83283,5.71179771423
1123164.86511,1778316.83283,2.10214686394
1123174.86511,1778316.83283,2.34206581116
1123184.86511,1778316.83283,2.98477268219
1123194.86511,1778316.83283,5.02211236954
1123204.86511,1778316.83283,5.19082260132
1123214.86511,1778316.83283,5.00382852554
1123224.86511,1778316.83283,4.83020830154
1123234.86511,1778316.83283,5.07750988007
1123244.86511,1778316.83283,5.50776052475
1123254.86511,1778316.83283,5.09331560135
1123264.86511,1778316.83283,3.82849192619
1123274.86511,1778316.83283,3.09684205055
1123284.86511,1778316.83283,2.52689313889
1123294.86511,1778316.83283,1.86238598824
1122794.86511,1778316.83283,0.572188198566
1122794.86511,1778306.83283,1.39629781246
1122804.86511,1778306.83283,1.34383070469
1122804.86511,1778316.83283,0.568614840508
1122934.86511,1778306.83283,1.04560399055
1122944.86511,1778306.83283,1.97232449055
1122954.86511,1778306.83283,2.53611207008
1122964.86511,1778306.83283,2.93121790886
1122974.86511,1778306.83283,3.17126393318
1122984.86511,1778306.83283,3.1792576313
1122994.86511,1778306.83283,6.26300382614
1123004.86511,1778306.83283,5.97467374802
1123014.86511,1778306.83283,1.54578495026
1123024.86511,1778306.83283,1.36030209064
1123034.86511,1778306.83283,0.800767540932
1123064.86511,1778306.83283,1.57770502567
1123074.86511,1778306.83283,2.66390943527
1123084.86511,1778306.83283,5.93875932693
1123094.86511,1778306.83283,6.47144031525
1123104.86511,1778306.83283,6.58373308182
1123114.86511,1778306.83283,6.43145990372
1123124.86511,1778306.83283,6.09318113327
1123134.86511,1778306.83283,5.91170501709
1123144.86511,1778306.83283,5.84873151779
1123154.86511,1778306.83283,5.77797460556
1123164.86511,1778306.83283,5.61465883255
1123174.86511,1778306.83283,1.38306069374
1123184.86511,1778306.83283,1.1918002367
1123194.86511,1778306.83283,1.26726436615
1123204.86511,1778306.83283,4.26395463943
1123214.86511,1778306.83283,4.26409101486
1123224.86511,1778306.83283,4.39684104919
1123234.86511,1778306.83283,4.99225187302
1123244.86511,1778306.83283,5.24188804626
1123254.86511,1778306.83283,4.4850063324
1123264.86511,1778306.83283,3.64153051376
1123274.86511,1778306.83283,3.0038497448
1123284.86511,1778306.83283,2.52155566216
1123294.86511,1778306.83283,1.96928703785
1123304.86511,1778306.83283,1.1825710535
1123304.86511,1778316.83283,0.770665705204
1122784.86511,1778306.83283,0.837725639343
1122784.86511,1778296.83283,1.50703978539
1122794.86511,1778296.83283,1.95203900337
1122804.86511,1778296.83283,2.10988521576
1122814.86511,1778296.83283,1.86905527115
1122814.86511,1778306.83283,0.681280195713
1122924.86511,1778306.83283,0.34537935257
1122924.86511,1778296.83283,0.567785859108
1122934.86511,1778296.83283,0.999291837215
1122944.86511,1778296.83283,1.79115700722
1122954.86511,1778296.83283,2.47901582718
1122964.86511,1778296.83283,2.93569040298
1122974.86511,1778296.83283,3.22835278511
1122984.86511,1778296.83283,3.25910115242
1122994.86511,1778296.83283,6.21595811844
1123004.86511,1778296.83283,5.81311368942
1123014.86511,1778296.83283,1.3250926733
1123024.86511,1778296.83283,1.05018985271
1123064.86511,1778296.83283,0.930451333523
1123074.86511,1778296.83283,2.5308508873
1123084.86511,1778296.83283,6.01316022873
1123094.86511,1778296.83283,6.5639538765
1123104.86511,1778296.83283,6.6918182373
1123114.86511,1778296.83283,6.55244922638
1123124.86511,1778296.83283,6.25870037079
1123134.86511,1778296.83283,6.01260375977
1123144.86511,1778296.83283,5.83568096161
1123154.86511,1778296.83283,5.6201877594
1123164.86511,1778296.83283,0.857719004154
1123174.86511,1778296.83283,0.511533379555
1123204.86511,1778296.83283,1.44578063488
1123214.86511,1778296.83283,2.88424181938
1123224.86511,1778296.83283,3.571590662
1123234.86511,1778296.83283,4.26052045822
1123244.86511,1778296.83283,4.34466648102
1123254.86511,1778296.83283,4.07690191269
1123264.86511,1778296.83283,3.36386394501
1123274.86511,1778296.83283,2.86198544502
1123284.86511,1778296.83283,2.47832751274
1123294.86511,1778296.83283,2.02706480026
1123304.86511,1778296.83283,1.43043506145
1122784.86511,1778286.83283,1.96955239773
1122794.86511,1778286.83283,2.40635371208
1122804.86511,1778286.83283,2.53393936157
1122814.86511,1778286.83283,2.47297883034
