x,y,z
1123043.61936,1778152.68804,3832.27661299
1123042.29465,1778148.4185,3832.25675528
1123040.51359,1778144.21779,3832.25290567
1123041.01743,1778118.51035,3832.03116561
1123040.67456,1778121.6528,3832.05400895
1123040.00056,1778126.91617,3832.10093494
1123039.72924,1778132.35585,3832.14928276
1123039.11356,1778135.07332,3832.188568
1123038.74547,1778140.00017,3832.24946013
1123090.47407,1778200.27598,3831.41251441
1123091.54694,1778203.11928,3831.43642718
1123090.47407,1778204.54835,3831.48206361
1123090.3305,1778104.4428,3830.97276172
1123090.69347,1778108.64851,3830.91651159
1123090.2641,1778099.93119,3831.03844288
1123091.40531,1778113.57008,3830.85530587
1123090.47181,1778095.76076,3831.10956224
1123091.72754,1778117.78275,3830.82860798
1123092.72674,1778122.47907,3830.78463261
1123093.32134,1778126.80982,3830.76739851
1122978.50937,1778238.10713,3837.71530648
1122977.35208,1778233.64133,3837.73355534
1122976.24905,1778229.38691,3837.75592138
1122975.15517,1778224.84243,3837.7828469
1122974.23708,1778220.49836,3837.80948027
1122973.13345,1778216.02343,3837.84749262
1122972.70894,1778211.45046,3837.86740215
1122971.88248,1778206.43422,3837.90822838
1122971.33532,1778203.71659,3837.93735528
1122970.62616,1778198.37883,3837.98718532
1122969.83545,1778193.75097,3838.04529284
1122969.79081,1778190.29705,3838.07161446
1122969.42897,1778185.20519,3838.13026805
1122977.71392,1778158.82636,3838.20443569
1122975.71272,1778162.81912,3838.19625028
1122973.96176,1778166.59493,3838.19438195
1122972.18975,1778171.24849,3838.18862862
1122982.46883,1778149.81549,3838.27111779
1122980.15577,1778153.07749,3838.25944481
1122978.32011,1778156.22982,3838.24492354
1122970.63107,1778175.7122,3838.18888785
1122969.17849,1778180.48163,3838.19106454
1122993.17302,1778241.99344,3837.48303801
1122990.95975,1778242.75518,3837.5107934
1122988.46614,1778241.75546,3837.53470605
1122986.22167,1778243.33327,3837.57794631
1122983.65449,1778241.89917,3837.61515418
1122981.76362,1778242.68138,3837.65627105
1123013.59894,1778136.29316,3837.79337347
1123011.72536,1778135.86881,3837.85905727
1123009.99624,1778135.59416,3837.92326111
1123008.3128,1778135.42924,3837.98867901
1123006.68214,1778135.3553,3838.05456391
1123005.09225,1778135.35046,3838.12094283
1123003.53292,1778135.39346,3838.1877812
1123001.9944,1778135.46398,3838.25498741
1122997.51942,1778136.94608,3838.32434834
1123000.4668,1778135.54355,3838.32242196
1122995.60319,1778138.16451,3838.30976312
1122992.5871,1778139.81262,3838.32296212
1122989.606,1778141.89849,3838.32232833
1122987.86317,1778143.3926,3838.31566146
1122985.17549,1778145.5046,3838.32734159
1122983.13446,1778147.82467,3838.3154952
1122979.55321,1778243.36987,3837.70756341
1122976.10924,1778158.79896,3838.27083126
1122974.12265,1778162.80305,3838.26282078
1122972.39164,1778166.58733,3838.26102537
1122970.6266,1778171.26241,3838.25563907
1122969.0798,1778175.74479,3838.25616641
1122980.85085,1778149.7794,3838.33726011
1122978.57261,1778153.004,3838.3262216
1122976.73957,1778156.18572,3838.31131856
1122976.43748,1778239.01314,3837.77271681
1122977.68461,1778242.7504,3837.75000965
1122975.48076,1778233.80633,3837.78758728
1122974.75434,1778229.38691,3837.80162056
1122973.41732,1778225.6733,3837.84024647
1122972.61539,1778220.48381,3837.86470538
1122971.35292,1778216.02343,3837.91137667
1122970.98957,1778211.48949,3837.93057334
1122969.94936,1778207.11445,3837.98023655
1122969.67735,1778203.564,3838.00252027
1122969.00061,1778198.44265,3838.05232094
1122968.23776,1778193.75097,3838.11162567
1122968.20347,1778190.28533,3838.13838972
1122967.86602,1778185.22883,3838.19744763
1122967.77487,1778180.25024,3838.2559412
1122996.00016,1778247.29186,3837.51363746
1122994.40509,1778244.6153,3837.49598234
1122992.91823,1778247.09123,3837.52770959
1122989.99277,1778246.4626,3837.54834329
1122987.85389,1778247.26202,3837.57847665
1122985.20052,1778246.50664,3837.61163456
1122983.24929,1778247.29581,3837.64824857
1122981.00165,1778247.20489,3837.69028761
1123018.05983,1778135.91767,3837.72598308
1123016.35462,1778135.22989,3837.78783429
1123014.91314,1778134.43347,3837.86079873
1123013.36621,1778134.14359,3837.91759204
1123011.41441,1778134.09754,3837.9788499
1123009.82218,1778133.97851,3838.04461693
1123008.24742,1778133.96028,3838.11115522
1123006.68555,1778134.02054,3838.17832364
1123005.23115,1778133.99061,3838.26098233
1123003.89765,1778134.07066,3838.32703878
1122998.94003,1778135.61687,3838.38991782
1123002.31638,1778134.24782,3838.39367765
1122995.94469,1778136.98626,3838.39114088
1122994.02777,1778138.16396,3838.37659467
1122990.99189,1778139.78421,3838.38952752
1122988.03585,1778141.81046,3838.38939741
1122986.2761,1778143.32198,3838.38193584
1122983.5804,1778145.43499,3838.39409503
1122981.54999,1778147.76493,3838.38182251
1122978.95051,1778247.01316,3837.73319946
1122802.24355,1778193.96726,3839.86654988
1122799.24611,1778188.71681,3839.92781608
1122800.69223,1778191.2829,3839.89236151
1122796.02846,1778184.76585,3839.99571503
1122797.54243,1778186.68563,3839.95703726
1122783.29112,1778180.33608,3840.33257523
1122792.8046,1778182.08696,3840.06944991
1122794.39263,1778183.10179,3840.03691445
1122791.35894,1778180.47989,3840.13110243
1122789.69242,1778179.17589,3840.20005862
1122787.79718,1778178.80313,3840.25225566
1122786.17362,1778178.47427,3840.31620454
1122781.87295,1778180.64727,3840.39829827
1122784.61186,1778178.47649,3840.38249769
1122802.22766,1778190.29267,3839.937779
1122804.40543,1778193.24943,3839.92122556
1122805.41694,1778195.95752,3839.89566335
1122799.20717,1778185.3361,3840.00833761
1122801.08439,1778187.35656,3839.98373901
1122795.99466,1778182.19347,3840.06976859
1122797.87868,1778183.19782,3840.05262085
1122794.39188,1778180.25532,3840.12824718
1122792.83622,1778178.69886,3840.18987427
1122789.61069,1778177.65365,3840.27049349
1122791.24282,1778178.05299,3840.22845202
1122788.05438,1778177.22663,3840.32766276
1122786.47664,1778177.01335,3840.39536381
1122783.10618,1778178.81377,3840.45143757
1122781.54662,1778179.61181,3840.5259074
1122780.29541,1778180.53797,3840.59706906
1122778.80851,1778182.24424,3840.66408386
1122778.09099,1778183.27892,3840.73119131
1122777.12339,1778185.05178,3840.79851393
1122776.26902,1778187.0346,3840.86482611
1122775.49452,1778189.30224,3840.93166542
1122774.3884,1778192.79141,3840.99846092
1122774.29077,1778194.27241,3841.05567958
1122773.68524,1778197.74712,3841.12644715
1122771.94118,1778206.42542,3841.20986665
1122773.35931,1778201.78822,3841.21329279
1122770.56643,1778211.63737,3841.19838428
1122769.52061,1778216.71475,3841.18860173
1122783.53862,1778177.69942,3840.52843272
1122784.88036,1778177.24825,3840.46231033
1122782.56856,1778178.12543,3840.5975565
1122781.30117,1778179.23444,3840.66466221
1122780.24048,1778180.43328,3840.73124901
1122778.92624,1778182.29449,3840.78139463
1122778.28603,1778183.77619,3840.86324131
1122777.48791,1778185.72101,3840.92739268
1122776.54232,1778188.65384,3841.01136376
1122776.09048,1778190.41323,3841.05582705
1122775.47891,1778193.50897,3841.13064682
1122774.92918,1778197.40376,3841.21269259
1122773.45981,1778203.75946,3841.26573054
1122775.00858,1778199.21123,3841.26573054
1122771.82861,1778210.645,3841.27979488
1122772.49335,1778207.11445,3841.26573054
1122770.5522,1778216.0479,3841.26490357
1123274.43908,1778131.18567,3832.92435675
1123273.03049,1778131.30249,3832.85154205
1123272.42219,1778126.93356,3832.83414782
1123275.85602,1778132.38677,3832.99281204
1123271.20369,1778122.62874,3832.78674729
1123270.41179,1778117.18275,3832.76898325
1123277.10437,1778131.38806,3833.05888515
1123278.48632,1778131.38806,3833.12857778
1123279.52232,1778131.38806,3833.18082467
1123269.26091,1778114.28345,3832.72076705
1123268.63284,1778109.24413,3832.71359634
1123267.86219,1778104.66109,3832.69764049
1123266.57248,1778100.25958,3832.65127837
1123265.6853,1778094.92578,3832.63505686
1123265.4351,1778091.29761,3832.64628544
1123264.5616,1778091.95472,3832.58731023
1123263.82434,1778086.9787,3832.57821228
1123262.94057,1778078.62152,3832.58796606
1123263.05826,1778082.38863,3832.56469114
1123262.15793,1778073.5098,3832.57912802
1123261.21468,1778064.57065,3832.59445338
1123261.36244,1778068.32338,3832.57051657
1123261.85129,1778020.53245,3833.12156494
1123261.81175,1778025.06735,3833.05583171
1123261.73203,1778029.67941,3832.99120892
1123262.28042,1778033.3892,3832.98037246
1123261.61826,1778034.36165,3832.92757279
1123262.02837,1778037.84369,3832.91355506
1123261.25652,1778038.58111,3832.85663696
1123261.50204,1778042.29818,3832.83179479
1123261.05313,1778045.78481,3832.76616402
1123261.8453,1778016.07995,3833.18852515
1123261.78953,1778011.71348,3833.25682007
1123260.86332,1778050.60238,3832.70452948
1123260.76035,1778055.65949,3832.647614
1123260.41411,1778059.81869,3832.58324746
1123261.68105,1778007.43511,3833.32654626
1123264.00775,1778006.42436,3833.51743111
1123262.69144,1778005.74186,3833.43345069
1123265.08373,1778006.99323,3833.58712939
1123262.23436,1778006.66223,3833.38127688
1123274.1737,1778135.84255,3832.89842127
1123273.15976,1778135.84255,3832.84673765
1123272.15294,1778135.84255,3832.79508627
1123271.67531,1778131.40932,3832.78086301
1123271.08344,1778126.93356,3832.76370128
1123275.55088,1778135.84255,3832.96822055
1123276.96073,1778135.17975,3833.04101242
1123278.21985,1778136.01861,3833.10234297
1123269.89744,1778122.37029,3832.71756801
1123269.23965,1778118.02457,3832.7008185
1123279.64836,1778135.94496,3833.17426341
1123281.11788,1778135.85972,3833.24872311
1123268.01275,1778113.70579,3832.65384349
1123267.20132,1778108.39943,3832.63675781
1123266.97399,1778104.66109,3832.64628544
1123282.48737,1778135.76835,3833.31896702
1123283.88905,1778135.65486,3833.39230495
1123285.10352,1778136.50992,3833.45453123
1123286.41996,1778135.84255,3833.52904082
1123266.06638,1778105.40128,3832.58785627
1123265.37675,1778100.28853,3832.57895345
1123264.6433,1778095.75211,3832.56470631
1123288.22268,1778135.84255,3833.63459349
1123287.33962,1778135.84255,3833.58172909
1123289.33934,1778135.57516,3833.70643704
1123290.46045,1778135.82073,3833.78256525
1123263.41808,1778091.3647,3832.51799631
1123262.53783,1778085.98195,3832.50069687
1123261.83203,1778077.99068,3832.51820181
1123262.28507,1778082.38863,3832.51265063
1123260.9375,1778072.6724,3832.50128424
1123260.17142,1778064.62951,3832.51977035
1123260.63599,1778069.02515,3832.51265063
1123291.46183,1778136.401,3833.85577341
1123260.6186,1778015.60079,3833.11440553
1123260.60746,1778020.04482,3833.04753261
1123260.51606,1778024.16058,3832.98454014
1123260.34037,1778028.87393,3832.91178941
1123260.24032,1778033.28059,3832.85142636
1123260.21943,1778038.51343,3832.78954737
1123260.70093,1778042.29818,3832.77992025
1123259.90683,1778042.85444,3832.72055217
1123260.40587,1778046.75268,3832.71310284
1123260.52876,1778011.29118,3833.17764553
1123260.30104,1778006.45679,3833.24620071
1123259.65338,1778046.75268,3832.66111644
1123259.85237,1778050.46636,3832.63646538
1123259.6176,1778055.11811,3832.57228615
1123259.28338,1778059.48037,3832.50357572
1123261.31194,1778002.80457,3833.39148236
1123260.32149,1778002.61824,3833.32093214
1123262.47061,1778001.65812,3833.50600837
1123261.59372,1778001.16734,3833.44809429
1123263.61203,1778002.49915,3833.57794713
1123264.78017,1778003.02868,3833.66222029
1123264.78938,1778001.15669,3833.7153639
1123292.67538,1778135.29896,3833.97522086
1123292.11762,1778135.84255,3833.91581611
1123204.20602,1778224.14226,3832.52044653
1123205.14974,1778226.51431,3832.56813378
1123200.6132,1778216.39143,3832.37895367
1123200.97165,1778219.10285,3832.45566229
1123201.91035,1778221.24812,3832.49694213
1123258.39772,1778158.11502,3832.16426525
1123257.7358,1778154.25645,3832.10381472
1123259.87827,1778158.11502,3832.23246009
1123259.22892,1778153.29762,3832.16969854
1123261.14769,1778159.19273,3832.29816664
1123261.23154,1778162.56951,3832.32519872
1123261.89432,1778166.6017,3832.38460461
1123262.3252,1778171.07651,3832.43978767
1123205.49517,1778229.174,3832.6464444
1123207.01677,1778231.61212,3832.6797248
1123202.4621,1778224.23986,3832.57993716
1123203.53006,1778226.80041,3832.6325593
1123197.58424,1778211.68765,3832.30980831
1123199.14226,1778213.98953,3832.342707
1123197.87744,1778214.34863,3832.39098257
1123198.90888,1778216.87875,3832.44524709
1123199.49142,1778219.62515,3832.52129209
1123200.45785,1778221.91405,3832.56892806
1123257.24801,1778149.3243,3832.0436991
1123258.67444,1778149.18419,3832.11668579
1123260.68183,1778153.5054,3832.24114128
1123260.17182,1778148.40058,3832.188944
1123262.14612,1778153.65783,3832.31234672
1123262.65655,1778159.09191,3832.36643129
1123262.75476,1778162.56951,3832.39278546
1123263.45758,1778166.57231,3832.45175903
1123263.91239,1778171.08101,3832.50616889
1123205.81745,1778231.73696,3832.7287351
1123206.93103,1778234.1865,3832.77938261
1123265.48714,1778171.10902,3832.57296538
1123267.42,1778176.86544,3832.70067771
1123267.05122,1778171.15282,3832.64011988
1123267.34148,1778180.38749,3832.72838073
1123267.98202,1778184.12198,3832.78973979
1123210.43562,1778241.22046,3832.92508941
1123211.53382,1778243.51687,3832.97854388
1123207.326,1778236.52178,3832.86023008
1123208.44807,1778238.87704,3832.91222744
1123203.88273,1778229.32005,3832.71319481
1123204.23858,1778231.70282,3832.79623313
1123205.38281,1778234.09709,3832.84619477
1123265.01247,1778166.52716,3832.51911661
1123266.55914,1778166.4657,3832.5866799
1123268.60613,1778171.2068,3832.70758305
1123268.09798,1778166.38792,3832.65444444
1123269.00484,1778176.89841,3832.76714079
1123268.96316,1778180.38749,3832.79460674
1123269.60789,1778184.19145,3832.85555117
1123208.88411,1778241.03444,3832.99370452
1123210.03008,1778243.31723,3833.04560714
1123205.78535,1778236.26695,3832.92941655
1123206.95251,1778238.58072,3832.97958774
1123268.21247,1778002.78637,3834.72125042
1123267.46863,1778003.21288,3834.85125977
1123267.49255,1778001.77689,3834.79331908
1123266.70721,1778002.30141,3834.92071918
1123268.4162,1778002.20774,3834.65080756
1123282.81269,1778126.61086,3835.32344731
1123281.17079,1778127.12157,3835.39467011
1123279.46567,1778127.05587,3835.45663019
1123266.07689,1778007.26819,3835.10857787
1123266.29685,1778005.56935,3835.05171198
1123266.76153,1778011.11673,3835.11852938
1123266.18474,1778011.65378,3835.17705388
1123266.84331,1778015.57122,3835.18534679
1123266.18021,1778016.12661,3835.24408973
1123266.77747,1778020.02572,3835.25216419
1123266.06466,1778020.69278,3835.30983844
1123266.31247,1778024.48021,3835.33534226
1123265.99037,1778028.32817,3835.39344757
1123265.62593,1778033.40395,3835.45787917
1123265.15918,1778037.62638,3835.51410789
1123264.55036,1778042.98489,3835.57887239
1123264.56986,1778046.75268,3835.59884706
1123263.81959,1778051.31674,3835.65657725
1123265.96976,1778001.70521,3834.99394067
1123263.19303,1778056.68172,3835.70737081
1123264.36385,1778069.02515,3835.70714694
1123263.65968,1778064.52588,3835.71830904
1123262.94296,1778060.11616,3835.73119135
1123276.46614,1778122.50936,3835.52672687
1123277.65729,1778126.54362,3835.51416991
1123275.32525,1778117.0477,3835.53146374
1123274.02173,1778113.57008,3835.55588233
1123272.77033,1778109.78658,3835.57818663
1123271.7152,1778104.80557,3835.58943614
1123270.57435,1778099.51474,3835.60404782
1123269.05254,1778095.75211,3835.64041762
1123268.2689,1778091.13737,3835.64866563
1123267.30164,1778086.04252,3835.66256438
1123265.74186,1778082.38863,3835.70489132
1123265.04754,1778077.73626,3835.7133279
1123264.13598,1778072.6787,3835.7293923
1123266.82484,1777997.73924,3834.71785617
1123267.41434,1777998.78126,3834.65080756
1123266.40341,1777998.62956,3834.83642624
1123266.2329,1777996.7747,3834.78444236
1123265.562,1777997.41255,3834.91938253
1123267.14876,1777997.08282,3834.58206602
1123284.13294,1778131.2116,3835.31701082
1123282.46654,1778131.01447,3835.38173161
1123280.81203,1778131.73356,3835.44809271
1123278.99972,1778132.09739,3835.51049844
1123264.94659,1778002.12091,3835.11836667
1123265.57749,1778002.20774,3835.05171198
1123265.1326,1778006.63002,3835.18551873
1123265.17512,1778011.09946,3835.25248853
1123265.06667,1778015.54957,3835.32005802
1123264.93013,1778019.99796,3835.37998701
1123265.52756,1778024.48021,3835.385799
1123264.81608,1778025.42522,3835.43947908
1123265.09369,1778028.9347,3835.4526164
1123264.23857,1778028.9347,3835.50307842
1123264.17944,1778032.44978,3835.53206625
1123263.84818,1778037.92155,3835.58510439
1123263.28854,1778043.14895,3835.64216991
1123263.12534,1778046.75268,3835.66751052
1123262.30176,1778051.35008,3835.72514536
1123264.908,1777998.52053,3835.03941688
1123265.16824,1777997.75325,3834.98489457
1123261.62231,1778056.68691,3835.77432622
1123262.6817,1778069.02515,3835.7725972
1123262.02801,1778064.49209,3835.7835182
1123261.33483,1778060.11616,3835.79747227
1123277.15328,1778132.09775,3835.5665752
1123275.85775,1778127.65307,3835.57759598
1123274.71294,1778122.37172,3835.58222624
1123273.44545,1778117.98226,3835.59825615
1123272.67999,1778113.57008,3835.60026229
1123271.0176,1778109.77009,3835.63596489
1123270.00821,1778104.54647,3835.64568954
1123268.87156,1778099.4412,3835.66202103
1123267.67649,1778095.75211,3835.6875814
1123266.58472,1778091.41842,3835.70833399
1123265.58337,1778087.07855,3835.72739711
1123264.45079,1778082.38863,3835.75117858
1123263.41619,1778078.08838,3835.77417833
1123262.46369,1778073.69833,3835.79545956
1123123.85591,1778015.99762,3830.76894046
1123122.33523,1778016.06765,3830.70052465
1123125.51621,1778016.12845,3830.83436066
1123127.29535,1778016.45142,3830.89751437
1123129.00561,1778015.57122,3830.94471324
1123130.40701,1778015.57122,3830.98866772
1123132.52297,1778014.72884,3831.05243101
1123134.33208,1778015.663,3831.11550209
1123136.0732,1778015.57031,3831.17832462
1123137.68303,1778015.5553,3831.24431773
1123139.14652,1778015.42284,3831.31576814
1123140.46779,1778016.45255,3831.38881603
1123141.10085,1778015.57122,3831.44357217
1123141.60853,1778014.94887,3831.50117921
1123142.23617,1778015.64305,3831.57910478
1123143.38686,1778023.38516,3831.57720698
1123142.87547,1778020.02572,3831.57720698
1123143.07345,1778019.68854,3831.64526774
1123143.87877,1778024.77379,3831.64215494
1123144.69665,1778029.98089,3831.64402438
1123145.20292,1778033.3892,3831.64402438
1123102.74869,1778088.79373,3831.52587715
1123103.82801,1778089.16294,3831.57720698
1123093.29106,1778090.37066,3831.17376013
1123102.18452,1778068.13811,3830.70858073
1123103.59356,1778063.54223,3830.70858073
1123105.08208,1778059.0277,3830.70858073
1123106.64606,1778054.58521,3830.70858073
1123100.45368,1778073.72796,3830.64237837
1123101.59013,1778069.01685,3830.64217684
1123102.89554,1778064.12328,3830.63933049
1123104.23332,1778059.67782,3830.64292801
1123105.81004,1778055.00962,3830.65304296
1123107.35963,1778050.5455,3830.65314317
1123108.96224,1778046.15469,3830.65200313
1123110.61085,1778041.82125,3830.64990657
1123112.34256,1778037.15707,3830.63946315
1123113.96696,1778033.16748,3830.63774811
1123115.70633,1778029.41165,3830.64666638
1123117.49082,1778024.80954,3830.63612096
1123119.2337,1778020.58455,3830.63213926
1123120.96944,1778016.35492,3830.62816326
1123124.00726,1778011.75818,3830.69803791
1123122.64341,1778012.44981,3830.63075807
1123125.45452,1778011.58853,3830.76813082
1123127.01604,1778011.58347,3830.83547922
1123128.66789,1778011.72227,3830.90084025
1123130.38007,1778011.98153,3830.96485764
1123132.03858,1778011.85585,3831.02327705
1123134.06559,1778011.11673,3831.09483764
1123135.69368,1778011.11673,3831.16045113
1123137.1941,1778011.11673,3831.2277094
1123138.53789,1778011.11673,3831.29732893
1123139.66977,1778010.90548,3831.36885603
1123140.62037,1778011.20627,3831.44382333
1123141.21193,1778011.11673,3831.51038957
1123141.49407,1778010.61254,3831.56865208
1123141.81393,1778011.45165,3831.64334271
1123142.43895,1778015.57122,3831.64402438
1123142.44113,1778015.57922,3831.71087176
1123143.30317,1778020.84839,3831.71084179
1123143.89799,1778024.48021,3831.71084179
1123092.308,1778092.74748,3831.12024356
1123094.16707,1778091.88616,3831.05503506
1123095.20248,1778091.38354,3830.97561108
1123095.9297,1778090.51276,3830.90903294
1123097.08803,1778087.59032,3830.84086049
1123097.58623,1778086.04481,3830.77539813
1123098.49706,1778082.47315,3830.7081084
1123099.31124,1778078.99399,3830.64176332
1123092.09275,1778095.88459,3831.04036742
1123093.47636,1778095.23906,3830.9768391
1123094.41277,1778095.22657,3830.89871263
1123095.67396,1778092.13378,3830.85692426
1123096.46766,1778090.87469,3830.77301773
1123097.45888,1778087.34173,3830.71866031
1123100.71089,1778072.61932,3830.57494592
1123099.72755,1778077.68395,3830.57662018
1123102.34432,1778065.45658,3830.57494592
1123101.49248,1778069.02515,3830.57494592
1123103.62832,1778060.47315,3830.56626549
1123104.88765,1778056.23228,3830.57767739
1123106.35746,1778051.50584,3830.57683412
1123107.89299,1778046.95116,3830.57649357
1123109.4931,1778042.53486,3830.57716558
1123111.15931,1778038.23504,3830.57934039
1123112.80375,1778033.79338,3830.56759923
1123114.52041,1778029.53176,3830.56406283
1123116.26,1778025.30025,3830.55993871
1123118.28626,1778020.93988,3830.57494592
1123119.62123,1778017.83095,3830.57494592
1123116.70232,1778023.32142,3830.51827601
1123118.38456,1778019.41052,3830.51975084
1123120.96977,1778014.68855,3830.57494592
1123120.12419,1778015.10822,3830.50451507
1123122.99042,1778010.33915,3830.58898389
1123121.98088,1778010.87583,3830.50750299
1123098.00781,1778086.28565,3830.63785275
1123098.65591,1778082.38863,3830.64176332
1123098.91927,1778082.68275,3830.57183143
1123077.93991,1778228.73156,3832.57978688
1123078.68398,1778231.55288,3832.64628544
1123079.54734,1778229.25825,3832.50921054
1123080.99524,1778229.60315,3832.44572968
1123079.39761,1778234.28121,3832.71278983
1123082.53063,1778229.82834,3832.37881109
1123079.7133,1778236.73114,3832.79221077
1123084.08144,1778229.91089,3832.31197047
1123080.46488,1778238.8774,3832.83504145
1123085.65679,1778229.849,3832.24520205
1123087.26736,1778229.63978,3832.17848409
1123088.86384,1778229.29375,3832.11426034
1123090.6534,1778228.7552,3832.0449585
1123092.44977,1778228.59957,3831.99420566
1123094.00155,1778227.43388,3831.92456612
1123095.19878,1778226.82307,3831.88293424
1123096.65224,1778225.96307,3831.83324976
1123098.35529,1778224.90717,3831.77784713
1123099.85041,1778223.32052,3831.71650999
1123104.64819,1778223.23605,3831.66946988
1123101.49838,1778222.58989,3831.67916239
1123102.94571,1778221.33401,3831.63442822
1123133.04654,1778220.31659,3831.84879918
1123134.62561,1778220.6712,3831.91106176
1123136.25159,1778220.87837,3831.97750488
1123137.83251,1778220.92627,3832.04412302
1123139.3791,1778220.8289,3832.11102428
1123140.98491,1778220.58401,3832.18212894
1123142.39794,1778220.26275,3832.24592634
1123143.87831,1778219.83375,3832.31398582
1123145.10935,1778219.62262,3832.38315425
1123146.89375,1778218.80523,3832.4591812
1123147.99957,1778218.36834,3832.51265063
1123148.55564,1778219.71359,3832.64939538
1123149.05974,1778217.9322,3832.5641721
1123147.63951,1778221.65464,3832.71567037
1123146.93285,1778223.45313,3832.792026
1123145.73289,1778225.55194,3832.84420598
1123076.75966,1778228.88417,3832.65618876
1123075.98939,1778225.68992,3832.57895452
1123077.2655,1778225.59589,3832.49969781
1123079.15941,1778226.63862,3832.43255909
1123077.57088,1778231.20702,3832.69869797
1123080.68251,1778226.9188,3832.36373668
1123077.92909,1778233.73862,3832.77812789
1123082.22316,1778227.08891,3832.29582059
1123078.21398,1778236.26018,3832.86288592
1123083.78382,1778227.13905,3832.22885529
1123079.34959,1778239.189,3832.91285149
1123085.36699,1778227.06048,3832.16286576
1123086.97516,1778226.84563,3832.09785935
1123088.61083,1778226.48797,3832.03382868
1123090.11118,1778225.7812,3831.96988722
1123091.9234,1778225.3809,3831.91160334
1123093.64628,1778224.50113,3831.84876918
1123095.47681,1778223.52445,3831.78698288
1123096.77368,1778222.72049,3831.74402076
1123098.07384,1778221.83855,3831.70208863
1123099.92756,1778220.46363,3831.64408141
1123101.82543,1778218.9079,3831.58688203
1123134.94611,1778218.05939,3831.8298384
1123137.35399,1778218.4325,3831.92639986
1123136.14621,1778218.29132,3831.87727576
1123138.94608,1778218.49682,3831.99298163
1123140.51332,1778218.4235,3832.06057358
1123141.67265,1778218.29108,3832.11174621
1123142.7999,1778218.09563,3832.16250321
1123144.31365,1778217.75478,3832.23183863
1123146.24678,1778216.89957,3832.3052971
1123147.3647,1778216.87135,3832.37640378
1123148.82361,1778216.34765,3832.44472978
1123150.18855,1778215.84962,3832.50961629
1123150.81234,1778217.18741,3832.64891387
1123151.69574,1778215.31018,3832.58246818
1123150.07746,1778218.98615,3832.72517556
1123148.87578,1778220.99628,3832.77762445
1123148.00439,1778222.83648,3832.84673765
1123147.06136,1778224.7268,3832.91179167
1123052.64612,1778216.84231,3837.991003
1123051.30025,1778217.93562,3837.92458658
1123053.91857,1778215.49172,3838.05417151
1123054.63753,1778213.64035,3838.13999929
1123055.88767,1778211.7434,3838.19533923
1123055.82624,1778209.02262,3838.28756999
1123057.0389,1778209.74844,3838.24700861
1123057.34695,1778206.85759,3838.32440765
1123057.45412,1778203.51416,3838.40011493
1123057.81931,1778199.20005,3838.47481363
1123057.78492,1778194.7518,3838.54022833
1123057.60407,1778189.19671,3838.60217382
1123056.99171,1778184.1429,3838.65175532
1123055.51784,1778176.15987,3838.7134558
1123056.72321,1778180.38749,3838.67158634
1123051.37269,1778171.68204,3838.86840714
1123052.96796,1778171.74221,3838.80209721
1123049.7944,1778171.64703,3838.935258
1123048.23829,1778171.63232,3839.00283613
1123046.70905,1778171.63462,3839.07133768
1123045.29173,1778171.20252,3839.13634138
1123054.57546,1778171.83423,3838.73617283
1123043.94297,1778170.76592,3839.20128857
1123042.54808,1778171.4785,3839.2747083
1123040.61349,1778171.4785,3839.37888523
1123041.54082,1778171.4785,3839.32802583
1123039.35465,1778171.4785,3839.45042833
1123038.15596,1778171.7199,3839.52120758
1123037.8378,1778175.93299,3839.54286285
1123036.95327,1778171.48846,3839.5953813
1123037.00317,1778175.93299,3839.59529544
1123036.15969,1778175.93299,3839.64980691
1123034.37796,1778184.84198,3839.71300481
1123033.52588,1778188.82572,3839.72185735
1123032.30233,1778193.84408,3839.72599956
1123030.86761,1778198.60042,3839.73539208
1123034.52182,1778181.06069,3839.737172
1123029.39872,1778203.20954,3839.73821202
1123035.12007,1778176.03273,3839.71784566
1123027.86569,1778207.71576,3839.73936004
1123026.28576,1778212.15364,3839.73929953
1123024.6742,1778216.54849,3839.73841168
1123023.07826,1778221.09909,3839.72390507
1123021.4311,1778225.41801,3839.72543821
1123019.79583,1778229.76234,3839.72654573
1123018.18395,1778234.15256,3839.72719374
1123016.60606,1778238.61227,3839.72738314
1123007.27584,1778274.16335,3838.92185706
1123007.23978,1778273.93185,3838.860304
1123007.90419,1778270.50739,3838.99393881
1123008.19708,1778269.37048,3839.06545809
1123009.07726,1778265.26547,3839.12825537
1123009.40259,1778264.21234,3839.19439102
1123010.2662,1778260.56837,3839.19439102
1123010.35941,1778260.53978,3839.26160002
1123010.69831,1778259.49758,3839.32802583
1123011.60803,1778256.11388,3839.32802583
1123011.63586,1778256.15768,3839.39480355
1123012.67413,1778252.59725,3839.46166063
1123013.06849,1778251.12047,3839.52912723
1123013.97656,1778247.8611,3839.59529544
1123014.17837,1778246.77377,3839.65113908
1123015.07208,1778243.17139,3839.72712387
1123040.81636,1778227.023,3837.85804294
1123043.08364,1778224.73302,3837.85636953
1123045.49791,1778222.44643,3837.85804294
1123047.85271,1778220.36659,3837.85688802
1123050.37833,1778218.43237,3837.85804294
1123054.51567,1778216.24511,3837.92914109
1123052.64243,1778217.01839,3837.85857937
1123055.52933,1778215.5357,3837.99219353
1123055.82624,1778213.99645,3838.09490778
